UserID,BookTitle,Genre,Author,BorrowedBooks,PublicationYear
U0080,Blockchain Revolution,Technology,Author_33,6,2020
U0563,Data Science 1,Education,Author_6,15,2009
U0667,Quantum Computing,Science,Author_40,15,2008
U0156,World War II,History,Author_43,17,1998
U0369,Blockchain Revolution,Technology,Author_8,11,1981
U0359,Space Exploration,Science,Author_48,18,1992
U0660,Artificial Intelligence 101,Education,Author_14,2,2005
U0143,Big Data Analytics,Education,Author_42,15,2013
U0664,Meditation for Beginners,Self-Help,Author_38,9,2004
U0733,Business Strategy,,Author_21,19,1981
U0450,Business Strategy,Business,Author_36,4,1994
U0919,Deep Learning Fundamentals,Education,Author_34,5,2009
U0519,Advanced Statistics,Education,Author_15,18,2008
U0901,World War II,History,Author_4,15,2021
U0762,Big Data Analytics,Education,Author_18,7,2006
U0981,Big Data Analytics,Education,Author_8,17,2012
U0108,Ethics in AI,Technology,Author_25,11,1981
U0911,Web Development Mastery,technology,Author_15,8,2009
U0576,History of India,History,Author_13,6,1985
U0320,Quantum Computing,Science,Author_10,20,1983
U0732,Machine Learning Guide,Education,Author_43,19,1997
U0776,Web Development Mastery,Technology,Author_16,12,2003
U0417,Big Data Analytics,Education,Author_49,16,1985
U0064,Business Strategy,Business,,8,1997
U0463,Creative Writing,Art,Author_39,20,1981
U0211,Modern Art,Art,Author_47,6,2025
U0912,Space Exploration,Science,Author_20,16,2010
U0751,Data Science with Python,Education,Author_2,8,2000
U0777,Love Stories,Romance,Author_12,18,2023
U0453,Big Data Analytics,Education,Author_37,14,2015
U0589,Data Science with Python,,Author_37,20,1985
U0474,Web Development Mastery,Technology,Author_37,10,2002
U0170,Data Science 1,Education,Author_30,3,2015
U0666,Quantum Computing,Science,Author_18,15,2003
U0712,,History,Author_31,6,2019
U0275,Quantum Computing,Science,Author_42,4,2019
U0945,Deep Learning Fundamentals,Education,Author_29,9,1996
U0278,Blockchain Revolution,Technology,Author_3,10,2011
U0475,Python Basics,Education,Author_5,5,2023
U0379,History of India,History,Author_7,8,1992
U0371,Ethics in AI,Technology,Author_2,13,1990
U0157,Deep Learning Fundamentals,Education,Author_28,18,2020
U0868,Web Development Mastery,Technology,Author_38,10,2014
U0942,Big Data Analytics,Education,Author_15,11,2009
U0789,Love Stories,Romance,Author_6,3,1983
U0006,Business Strategy,Business,Author_28,13,2013
U0946,Data Science 1,Education,Author_17,13,1982
U0409,MEDITATION FOR BEGINNERS,Self-Help,Author_23,20,2016
U0944,Machine Learning Guide,Education,Author_44,3,1995
U0014,Advanced Statistics,Education,Author_25,7,1996
U0444,Romantic Tales,Romance,Author_22,7,2001
U0184,Cooking Made Easy,Cooking,Author_48,7,2001
U0581,Love Stories,Romance,Author_29,5,1999
U0444,Meditation for Beginners,Self-Help,Author_39,1,2013
U0219,Romantic Tales,Romance,Author_41,2,1999
U0828,Business Strategy,Business,Author_41,1,2013
U0297,History of India,History,Author_46,3,1994
U0278,Ethics in AI,Technology,Author_47,3,1987
U0558,Space Exploration,Science,Author_38,5,1994
U0703,Love Stories,Romance,Author_5,15,1983
U0281,Python Basics,Education,Author_11,7,1983
U0184,Ethics in AI,Technology,Author_34,20,1996
U0443,Space Exploration,Science,Author_21,6,2000
U0215,Advanced Statistics,Education,Author_16,7,2016
U0155,LOVE STORIES,Romance,Author_29,14,2021
U0307,Love Stories,Romance,Author_50,12,1990
U0334,Ethics in AI,Technology,Author_47,12,1990
U0966,Web Development Mastery,Technology,Author_46,2,2004
U0395,History of India,History,Author_7,9,1997
U0983,Space Exploration,Science,Author_19,7,2024
U0735,Web Development Mastery,,Author_46,7,2025
U0645,Web Development Mastery,Technology,Author_30,8,1996
U0672,Romantic Tales,Romance,Author_34,15,2021
U0933,Cooking Made Easy,Cooking,Author_30,16,2023
U0588,Cooking Made Easy,Cooking,Author_30,4,2022
U0797,Love Stories,Romance,Author_10,16,1980
U0780,History of India,History,Author_40,9,1990
U0699,Climate Change Facts,Science,Author_24,17,2000
U0316,Deep Learning Fundamentals,Education,Author_28,2,2011
U0133,Data Science with Python,Education,Author_5,5,2001
U0098,Climate Change Facts,Science,Author_33,13,2009
U0089,Quantum Computing,Science,Author_16,7,2018
U0372,Romantic Tales,Romance,Author_14,9,2013
U0760,Space Exploration,Science,Author_44,12,2000
U0703,Big Data Analytics,Education,Author_38,7,1985
U0482,Data Science 1,,Author_7,6,2002
U0907,,Education,Author_19,4,2015
U0903,Love Stories,,Author_46,8,2000
U0654,Romantic Tales,Romance,Author_14,19,1990
U0869,Business Strategy,Business,Author_11,13,2011
U0663,STARTUP GROWTH,Business,Author_23,8,2006
U0691,Advanced Statistics,Education,Author_1,18,2019
U0227,World War II,History,Author_2,4,2013
U0887,Love Stories,Romance,Author_12,1,2018
U0084,Machine Learning Guide,Education,Author_41,18,2015
U0337,Romantic Tales,Romance,Author_42,17,1989
U0403,Machine Learning Guide,Education,Author_40,13,2006
U0616,Data Science 1,Education,Author_25,16,1997
U0450,Data Science with Python,Education,Author_27,14,2019
U0568,Artificial Intelligence 101,Education,Author_15,2,2020
U0575,Love Stories,Romance,Author_28,1,1987
U0744,Artificial Intelligence 101,Education,Author_6,5,1982
U0733,Cooking Made Easy,Cooking,Author_41,13,2011
U0376,Startup Growth,Business,Author_38,8,1998
U0865,Business Strategy,Business,Author_47,1,1997
U0049,Space Exploration,Science,Author_39,10,1987
U0977,Quantum Computing,Science,Author_21,11,1987
U0244,Big Data Analytics,Education,Author_8,16,1998
U0727,Cooking Made Easy,Cooking,Author_44,13,1998
U0362,Quantum Computing,Science,Author_49,19,2005
U0929,Deep Learning Fundamentals,Education,Author_17,6,1997
U0199,Business Strategy,Business,Author_18,1,2017
U0024,Deep Learning Fundamentals,Education,Author_12,4,1994
U0962,Creative Writing,Art,Author_10,18,1994
U0322,World War II,History,Author_10,4,2016
U0613,History of India,History,Author_41,7,2002
U0553,Machine Learning Guide,Education,Author_3,18,2021
U0905,Creative Writing,Art,Author_27,15,2009
U0465,Startup Growth,Business,Author_40,12,2009
U0110,Data Science with Python,Education,Author_47,9,1997
U0681,Blockchain Revolution,Technology,Author_5,1,1984
U0524,Python Basics,Education,Author_1,2,2018
U0750,Data Science 1,Education,Author_15,19,2025
U0811,Quantum Computing,Science,Author_2,16,2013
U0711,Python Basics,Education,Author_32,13,1995
U0210,Business Strategy,Business,Author_13,16,2008
U0375,,Cooking,Author_1,2,2015
U0009,Modern Art,Art,Author_19,18,1991
U0700,Deep Learning Fundamentals,Education,Author_50,20,2001
U0247,Love Stories,Romance,Author_5,10,2023
U0507,Advanced Statistics,Education,Author_37,5,1980
U0621,Cooking Made Easy,Cooking,Author_47,7,2017
U0139,Data Science 1,education,Author_30,18,2002
U0819,Quantum Computing,Science,Author_6,20,2022
U0032,Deep Learning Fundamentals,Education,Author_38,16,1996
U0118,Quantum Computing,Science,Author_39,3,2024
U0654,Quantum Computing,,Author_32,13,1989
U0719,Space Exploration,Science,Author_36,18,1980
U0780,Advanced Statistics,Education,Author_31,5,2020
U0308,Cooking Made Easy,Cooking,Author_41,11,2006
U0582,Data Science with Python,Education,Author_42,6,1985
U0048,History of India,History,Author_17,20,2009
U0798,Creative Writing,Art,Author_11,1,2005
U0774,Machine Learning Guide,Education,Author_27,2,2008
U0396,Quantum Computing,Science,Author_6,17,2003
U0261,Web Development Mastery,Technology,Author_37,12,2008
U0912,Business Strategy,Business,Author_36,10,1993
U0586,Quantum Computing,science,Author_22,16,2010
U0735,Web Development Mastery,Technology,Author_3,7,2021
U0488,Romantic Tales,Romance,Author_17,15,1995
U0052,Startup Growth,Business,Author_33,7,1985
U0299,Romantic Tales,Romance,Author_19,4,2011
U0834,Deep Learning Fundamentals,,Author_31,12,1986
U0021,Python Basics,Education,Author_48,5,2001
U0600,Deep Learning Fundamentals,Education,Author_29,13,2019
U0083,Data Science 1,Education,Author_25,18,2015
U0881,Creative Writing,Art,Author_7,4,1996
U0643,Web Development Mastery,Technology,Author_18,7,1981
U0730,Ethics in AI,Technology,Author_13,5,2011
U0001,Ethics in AI,Technology,Author_14,15,1993
U0345,Ethics in AI,Technology,Author_7,2,2003
U0938,Quantum Computing,Science,Author_5,13,2009
U0037,Business Strategy,Business,Author_28,19,2020
U0227,Python Basics,Education,Author_7,2,2014
U0311,Cooking Made Easy,Cooking,Author_42,10,2019
U0082,Space Exploration,Science,Author_10,2,1997
U0572,Space Exploration,Science,Author_25,5,2019
U0521,Python Basics,Education,Author_17,13,1991
U0663,Cooking Made Easy,Cooking,Author_29,19,2015
U0642,Machine Learning Guide,Education,Author_21,14,2013
U0313,Python Basics,Education,Author_24,3,2016
U0144,Business Strategy,Business,Author_25,17,2005
U0549,Blockchain Revolution,Technology,Author_42,19,1991
U0193,Love Stories,Romance,Author_25,12,2021
U0363,History of India,History,Author_24,18,2005
U0521,,Education,Author_24,1,1986
U0822,Blockchain Revolution,Technology,Author_19,18,1988
U0658,Big Data Analytics,Education,Author_12,13,2015
U0575,CLIMATE CHANGE FACTS,Science,Author_47,8,1985
U0044,Startup Growth,Business,Author_19,18,1991
U0038,Romantic Tales,Romance,Author_15,8,1991
U0431,Machine Learning Guide,Education,Author_28,19,1986
U0494,Meditation for Beginners,Self-Help,Author_9,16,2009
U0566,Meditation for Beginners,,Author_32,3,1996
U0027,Quantum Computing,Science,Author_30,8,2008
U0697,Space Exploration,Science,,17,1998
U0761,Python Basics,Education,Author_18,11,2018
U0385,BUSINESS STRATEGY,business,Author_2,7,1980
U0009,Meditation for Beginners,Self-Help,Author_45,3,2003
U0364,Advanced Statistics,Education,Author_36,17,1997
U0725,Cooking Made Easy,Cooking,Author_26,11,2017
U0665,Business Strategy,Business,Author_32,8,1985
U0161,Startup Growth,Business,Author_15,11,1985
U0421,Blockchain Revolution,Technology,Author_46,13,2014
U0080,Web Development Mastery,Technology,Author_8,2,1990
U0453,Ethics in AI,Technology,Author_19,7,1990
U0743,Data Science with Python,Education,Author_35,20,2022
U0700,Creative Writing,art,Author_27,16,1994
U0762,Advanced Statistics,Education,Author_46,1,2008
U0940,Business Strategy,Business,Author_36,1,2001
U0151,History of India,history,Author_41,11,2023
U0505,Web Development Mastery,Technology,Author_21,9,2015
U0399,Web Development Mastery,technology,Author_19,14,1999
U0039,Startup Growth,Business,Author_19,12,2023
U0969,MEDITATION FOR BEGINNERS,Self-Help,Author_44,18,1987
U0845,Big Data Analytics,Education,,15,2023
U0236,Artificial Intelligence 101,Education,Author_14,4,2007
U0003,Machine Learning Guide,Education,Author_30,20,2013
U0837,Deep Learning Fundamentals,Education,Author_49,16,1999
U0131,World War II,History,Author_15,1,2010
U0283,Data Science with Python,Education,Author_43,20,2020
U0816,Business Strategy,Business,Author_50,5,1987
U0145,Space Exploration,Science,Author_25,20,2021
U0528,Python Basics,Education,,4,1992
U0030,Machine Learning Guide,Education,Author_7,5,2022
U0511,Big Data Analytics,Education,Author_21,9,2023
U0929,Love Stories,Romance,Author_17,20,2010
U0667,Space Exploration,Science,Author_8,19,2011
U0123,Startup Growth,Business,Author_1,16,2023
U0542,Startup Growth,Business,Author_23,13,1982
U0916,Big Data Analytics,Education,Author_32,13,2017
U0731,Deep Learning Fundamentals,Education,Author_20,10,2023
U0669,,Art,Author_20,16,1991
U0194,Business Strategy,Business,Author_45,8,2020
U0255,Cooking Made Easy,Cooking,Author_22,12,2022
U0427,SPACE EXPLORATION,Science,Author_25,3,1992
U0358,Quantum Computing,Science,Author_36,19,2004
U0951,World War II,History,Author_43,10,2019
U0115,Python Basics,Education,Author_33,6,2011
U0444,History of India,History,Author_50,2,1995
U0992,Python Basics,Education,Author_7,9,2000
U0634,Deep Learning Fundamentals,Education,Author_45,18,2000
U0190,Climate Change Facts,Science,Author_43,2,2004
U0249,Data Science 1,Education,Author_10,7,2023
U0227,Romantic Tales,Romance,Author_23,11,2021
U0660,Modern Art,Art,Author_44,14,2023
U0428,Quantum Computing,Science,Author_14,17,1995
U0440,Romantic Tales,Romance,Author_23,6,2003
U0854,Creative Writing,Art,Author_47,19,2012
U0502,Advanced Statistics,Education,Author_12,7,2020
U0235,Data Science 1,Education,Author_44,4,2005
U0616,Meditation for Beginners,Self-Help,Author_29,19,2019
U0289,Meditation for Beginners,Self-Help,Author_47,8,1999
U0708,Artificial Intelligence 101,Education,Author_36,19,2023
U0084,Cooking Made Easy,Cooking,Author_42,18,1988
U0352,Python Basics,Education,Author_15,1,1995
U0861,History of India,History,Author_37,18,2020
U0599,Climate Change Facts,Science,Author_46,14,1985
U0148,Artificial Intelligence 101,Education,Author_12,15,2002
U0355,Advanced Statistics,Education,Author_19,8,1992
U0796,Startup Growth,Business,Author_27,9,2023
U0295,Climate Change Facts,Science,Author_2,3,2017
U0811,Quantum Computing,Science,Author_27,12,2003
U0608,Cooking Made Easy,Cooking,Author_29,1,2022
U0872,Big Data Analytics,Education,Author_6,18,1984
U0225,,Technology,Author_30,20,2016
U0828,Blockchain Revolution,Technology,Author_35,2,1991
U0369,Ethics in AI,Technology,Author_24,2,1999
U0926,Python Basics,Education,Author_24,9,2007
U0519,Business Strategy,Business,Author_16,3,2002
U0801,Python Basics,Education,Author_17,6,2024
U0894,Python Basics,Education,Author_13,16,1990
U0176,Artificial Intelligence 101,Education,Author_10,5,2020
U0940,Business Strategy,Business,Author_20,3,2022
U0454,World War II,History,Author_44,3,2024
U0250,Romantic Tales,Romance,Author_39,7,1995
U0069,WORLD WAR II,History,Author_6,15,2019
U0282,Advanced Statistics,,Author_44,15,1988
U0946,Space Exploration,Science,Author_45,12,2012
U0556,Artificial Intelligence 101,Education,Author_2,5,1987
U0687,,Education,Author_46,5,1998
U0985,Artificial Intelligence 101,Education,Author_5,11,2015
U0154,Web Development Mastery,Technology,Author_44,20,1985
U0661,Climate Change Facts,Science,Author_24,5,2014
U0628,Deep Learning Fundamentals,Education,Author_8,2,2010
U0994,Blockchain Revolution,Technology,Author_17,13,2024
U0824,Deep Learning Fundamentals,Education,Author_24,9,1985
U0732,Startup Growth,Business,Author_27,12,1997
U0985,Creative Writing,Art,Author_5,9,2011
U0672,Machine Learning Guide,Education,Author_7,14,2014
U0085,Business Strategy,Business,Author_31,1,2010
U0595,Meditation for Beginners,Self-Help,Author_36,19,2014
U0061,Python Basics,Education,Author_31,12,2008
U0710,Machine Learning Guide,Education,Author_1,13,2005
U0006,History of India,History,Author_5,18,2001
U0933,Blockchain Revolution,Technology,Author_19,18,2021
U0048,Meditation for Beginners,Self-Help,Author_44,11,2005
U0059,Modern Art,Art,Author_46,9,1993
U0161,History of India,History,Author_7,8,2023
U0045,Meditation for Beginners,Self-Help,Author_39,18,2001
U0296,Romantic Tales,Romance,Author_37,3,2024
U0951,Machine Learning Guide,Education,Author_39,11,2014
U0892,Data Science 1,Education,Author_1,2,2021
U0231,,Art,Author_20,4,1981
U0601,Machine Learning Guide,Education,Author_45,1,2008
U0527,Business Strategy,Business,Author_32,19,1984
U0170,Python Basics,Education,Author_50,11,1998
U0673,Love Stories,,Author_18,19,2005
U0477,Startup Growth,Business,Author_20,1,2021
U0101,Startup Growth,Business,Author_50,11,1982
U0551,Data Science with Python,Education,Author_19,6,1980
U0812,Startup Growth,Business,,20,2012
U0812,Data Science 1,Education,Author_12,3,1981
U0293,Big Data Analytics,Education,Author_9,12,2000
U0520,Blockchain Revolution,Technology,Author_32,8,1981
U0376,Meditation for Beginners,self-help,Author_47,2,2016
U0271,Data Science with Python,Education,Author_6,5,2009
U0750,Cooking Made Easy,Cooking,Author_42,3,2001
U0936,Machine Learning Guide,Education,Author_26,6,2022
U0973,Business Strategy,Business,Author_2,4,1998
U0263,Deep Learning Fundamentals,Education,Author_4,17,2016
U0703,Startup Growth,Business,Author_40,13,2012
U0745,Web Development Mastery,Technology,Author_43,16,2016
U0437,,Education,Author_24,19,2008
U0374,Cooking Made Easy,Cooking,Author_43,8,2022
U0586,Data Science 1,Education,Author_1,3,2025
U0580,Ethics in AI,Technology,Author_48,9,1983
U0670,Python Basics,Education,Author_47,10,2002
U0563,Python Basics,Education,Author_2,1,1985
U0042,Romantic Tales,Romance,Author_7,13,2020
U0818,Data Science with Python,Education,Author_16,17,1983
U0044,Cooking Made Easy,Cooking,Author_42,19,2011
U0078,Deep Learning Fundamentals,Education,Author_50,7,1987
U0580,Machine Learning Guide,Education,Author_13,3,2017
U0307,Data Science 1,Education,Author_24,13,1984
U0043,Climate Change Facts,Science,Author_19,4,1980
U0333,Artificial Intelligence 101,Education,Author_36,14,1990
U0892,Modern Art,Art,Author_50,4,2000
U0024,Climate Change Facts,science,Author_20,4,1990
U0320,Meditation for Beginners,Self-Help,Author_48,16,1988
U0452,Meditation for Beginners,Self-Help,Author_16,14,2001
U0842,Ethics in AI,Technology,Author_23,16,2022
U0358,Business Strategy,Business,Author_33,14,1981
U0074,Startup Growth,Business,Author_28,14,1992
U0920,Space Exploration,Science,Author_30,19,1985
U0736,Deep Learning Fundamentals,Education,Author_8,14,1984
U0897,DEEP LEARNING FUNDAMENTALS,Education,Author_16,19,2020
U0004,Web Development Mastery,Technology,Author_29,17,2001
U0471,World War II,History,Author_33,11,1987
U0616,Romantic Tales,Romance,Author_13,14,2023
U0775,Data Science 1,Education,Author_17,11,2011
U0045,Data Science 1,Education,Author_11,16,2011
U0480,Space Exploration,Science,Author_23,7,2023
U0653,,Art,Author_14,13,2016
U0598,Web Development Mastery,Technology,Author_14,8,1993
U0888,WORLD WAR II,History,Author_35,19,1998
U0440,Romantic Tales,Romance,Author_22,4,1986
U0324,QUANTUM COMPUTING,Science,Author_27,1,1988
U0404,Quantum Computing,Science,Author_19,17,1981
U0450,Romantic Tales,Romance,Author_14,11,2013
U0447,Ethics in AI,Technology,Author_7,13,1990
U0420,Artificial Intelligence 101,Education,Author_39,14,2025
U0263,Web Development Mastery,Technology,Author_23,19,2018
U0284,Ethics in AI,Technology,Author_28,2,2000
U0303,Data Science 1,Education,Author_23,1,2024
U0458,Love Stories,Romance,Author_11,5,2002
U0286,Big Data Analytics,Education,Author_20,8,2018
U0499,Love Stories,Romance,Author_42,8,2003
U0937,Meditation for Beginners,Self-Help,Author_15,10,1984
U0981,Meditation for Beginners,Self-Help,Author_11,16,1983
U0080,Deep Learning Fundamentals,Education,Author_27,18,1981
U0208,History of India,History,Author_30,4,1991
U0659,Startup Growth,Business,Author_1,14,1986
U0028,Business Strategy,Business,Author_47,17,1994
U0938,Machine Learning Guide,Education,Author_4,20,1989
U0847,Artificial Intelligence 101,Education,Author_4,18,1998
U0518,Ethics in AI,Technology,Author_24,10,1990
U0297,Modern Art,Art,Author_11,18,2002
U0120,Business Strategy,Business,Author_34,18,1996
U0070,History of India,History,,11,2017
U0415,Creative Writing,Art,Author_8,4,1982
U0529,Modern Art,Art,Author_38,9,1987
U0244,Climate Change Facts,Science,Author_17,14,2005
U0854,Deep Learning Fundamentals,Education,,12,2025
U0973,Ethics in AI,Technology,Author_26,18,2010
U0256,Big Data Analytics,Education,Author_48,18,1998
U0400,Quantum Computing,Science,Author_16,16,2004
U0889,Modern Art,Art,Author_47,4,2012
U0180,Romantic Tales,,Author_14,3,2016
U0295,Data Science with Python,Education,Author_31,17,1981
U0117,Deep Learning Fundamentals,Education,Author_3,1,1998
U0798,Data Science with Python,Education,Author_33,18,1996
U0837,Data Science 1,Education,Author_25,10,2000
U0567,Ethics in AI,Technology,Author_16,19,2000
U0824,Love Stories,Romance,Author_34,16,2015
U0777,History of India,History,Author_31,18,2002
U0808,Love Stories,Romance,Author_28,3,1986
U0220,Big Data Analytics,Education,Author_22,14,1993
U0875,Advanced Statistics,Education,Author_24,9,1992
U0157,Big Data Analytics,Education,Author_49,3,1994
U0533,World War II,History,Author_4,11,2007
U0578,Romantic Tales,Romance,Author_5,6,2005
U0305,Startup Growth,Business,Author_45,17,2020
U1000,Machine Learning Guide,Education,Author_36,18,2023
U0612,Python Basics,Education,Author_32,9,2003
U0206,Blockchain Revolution,Technology,,10,2007
U0742,Love Stories,Romance,Author_5,2,2019
U0404,Data Science 1,Education,Author_6,1,2016
U0438,Romantic Tales,romance,Author_10,15,2016
U0791,Cooking Made Easy,Cooking,Author_41,3,2020
U0055,Deep Learning Fundamentals,Education,Author_3,10,2014
U0844,Blockchain Revolution,Technology,Author_34,18,1998
U0015,Meditation for Beginners,Self-Help,Author_38,5,1982
U0239,Space Exploration,Science,Author_30,9,1988
U0682,Romantic Tales,Romance,Author_38,12,2004
U0730,World War II,History,Author_43,2,2006
U0414,Artificial Intelligence 101,Education,Author_27,3,2007
U0580,Quantum Computing,,Author_19,2,2011
U0225,Web Development Mastery,Technology,Author_42,10,2023
U0129,Data Science with Python,Education,Author_3,19,2001
U0028,Web Development Mastery,Technology,Author_14,3,1989
U0180,Ethics in AI,Technology,Author_34,6,2020
U0575,Advanced Statistics,Education,Author_9,5,2003
U0768,Quantum Computing,Science,Author_50,16,1996
U0735,Web Development Mastery,Technology,Author_29,11,2012
U0476,Artificial Intelligence 101,Education,Author_22,16,2022
U0610,Love Stories,Romance,Author_15,20,2021
U0520,Blockchain Revolution,Technology,Author_29,19,1986
U0132,Cooking Made Easy,Cooking,Author_23,4,1990
U0014,Machine Learning Guide,Education,Author_4,9,1986
U0854,Quantum Computing,Science,Author_26,16,2013
U0977,Machine Learning Guide,Education,Author_33,11,2023
U0897,Python Basics,Education,Author_21,19,1985
U0008,World War II,History,Author_46,13,2017
U0976,Quantum Computing,Science,Author_34,6,2020
U0783,Python Basics,Education,Author_30,7,1993
U0810,Meditation for Beginners,Self-Help,Author_8,7,2003
U0609,Creative Writing,Art,Author_3,9,2014
U0442,Web Development Mastery,Technology,Author_46,19,1988
U0017,Climate Change Facts,Science,Author_50,2,2019
U0143,Space Exploration,science,Author_47,16,1983
U0081,Data Science 1,Education,Author_32,20,1997
U0319,Ethics in AI,Technology,Author_34,9,2005
U0164,,Business,Author_3,17,2023
U0927,Data Science with Python,Education,Author_24,20,2005
U0478,Machine Learning Guide,Education,Author_20,5,2015
U0232,WORLD WAR II,History,Author_33,20,2019
U0006,Startup Growth,Business,Author_15,10,1983
U0742,Romantic Tales,Romance,Author_32,5,2011
U0137,Data Science 1,Education,Author_19,5,1987
U0027,Web Development Mastery,Technology,Author_30,9,2021
U0524,Data Science with Python,Education,Author_20,7,2009
U0524,Meditation for Beginners,Self-Help,Author_36,6,2005
U0741,Advanced Statistics,Education,Author_20,6,1980
U0255,Cooking Made Easy,Cooking,Author_22,12,2022
U0040,Machine Learning Guide,Education,Author_13,11,2022
U0397,Big Data Analytics,Education,Author_45,11,1997
U0720,World War II,History,Author_45,14,1995
U0520,Web Development Mastery,Technology,Author_31,12,2018
U0710,Climate Change Facts,Science,Author_4,2,2012
U0849,Deep Learning Fundamentals,Education,Author_17,5,2025
U0826,Ethics in AI,Technology,Author_18,10,2017
U0649,Cooking Made Easy,Cooking,Author_47,15,1996
U0729,DATA SCIENCE WITH PYTHON,Education,Author_24,18,2013
U0841,Big Data Analytics,Education,Author_26,14,1985
U0314,Startup Growth,Business,Author_47,17,2016
U0647,Quantum Computing,science,Author_35,14,2022
U0095,Creative Writing,Art,Author_7,17,2016
U0796,Web Development Mastery,Technology,Author_5,9,1983
U0808,Artificial Intelligence 101,Education,Author_48,1,2018
U0969,Artificial Intelligence 101,,Author_43,20,1990
U0818,Quantum Computing,Science,Author_48,15,1994
U0323,Creative Writing,Art,Author_16,12,2004
U0950,Startup Growth,Business,Author_27,19,1989
U0225,World War II,History,Author_43,12,2019
U0338,Quantum Computing,science,Author_37,9,1988
U0969,Web Development Mastery,Technology,Author_23,5,1999
U0024,History of India,History,Author_23,6,1991
U0657,Web Development Mastery,Technology,Author_24,1,1981
U0164,Deep Learning Fundamentals,Education,Author_34,13,2023
U0414,,Business,Author_8,18,2006
U0491,World War II,History,Author_46,12,2013
U0863,Data Science 1,Education,Author_37,19,1996
U0406,History of India,History,Author_23,13,2010
U0115,Deep Learning Fundamentals,Education,Author_23,4,1990
U0150,Machine Learning Guide,Education,Author_43,11,1995
U0979,Python Basics,education,Author_5,5,2017
U0482,Artificial Intelligence 101,Education,Author_3,10,1984
U0578,Creative Writing,Art,Author_1,8,1998
U0281,Data Science 1,Education,Author_50,12,1990
U0710,Data Science with Python,Education,Author_19,12,2014
U0217,Web Development Mastery,Technology,Author_9,4,1986
U0862,Ethics in AI,Technology,Author_24,17,2025
U0771,Advanced Statistics,Education,Author_22,5,2010
U0393,Startup Growth,Business,Author_46,14,1981
U0741,Machine Learning Guide,Education,Author_6,16,1987
U0941,Machine Learning Guide,Education,Author_38,2,1985
U0481,Climate Change Facts,Science,Author_15,17,2018
U0115,Startup Growth,Business,Author_27,11,1985
U0022,Data Science with Python,Education,Author_34,15,1984
U0741,Space Exploration,Science,Author_30,3,1983
U0088,Web Development Mastery,Technology,Author_37,5,2014
U0136,Startup Growth,Business,Author_46,12,1984
U0462,Business Strategy,Business,Author_35,5,1990
U0339,Meditation for Beginners,Self-Help,Author_27,9,2001
U0220,Deep Learning Fundamentals,Education,Author_24,10,1995
U0776,Python Basics,Education,Author_16,5,2018
U0427,Python Basics,Education,Author_46,3,1998
U0346,Meditation for Beginners,Self-Help,Author_37,10,2012
U0634,Climate Change Facts,Science,Author_47,13,2020
U0984,Python Basics,Education,Author_41,2,2021
U0404,Blockchain Revolution,Technology,Author_21,20,1984
U0857,Modern Art,Art,Author_24,4,1980
U0855,Business Strategy,Business,Author_11,3,1999
U0924,Web Development Mastery,Technology,Author_8,7,2015
U0418,Web Development Mastery,Technology,Author_35,8,2016
U0719,Ethics in AI,Technology,Author_48,20,1984
U0130,Ethics in AI,Technology,Author_44,12,2013
U0972,Advanced Statistics,Education,Author_19,4,1982
U0260,Climate Change Facts,Science,Author_21,17,2020
U0822,Data Science with Python,Education,Author_40,15,2023
U0208,Deep Learning Fundamentals,Education,Author_44,6,2006
U0884,Web Development Mastery,Technology,Author_8,4,1993
U0440,Love Stories,Romance,Author_22,5,1998
U0028,Startup Growth,Business,Author_17,12,2011
U0083,Business Strategy,Business,Author_49,13,1996
U0165,Space Exploration,Science,Author_14,4,1984
U0506,CREATIVE WRITING,Art,Author_21,9,1989
U0003,SPACE EXPLORATION,Science,Author_22,10,1999
U0167,Ethics in AI,Technology,Author_44,9,1982
U0405,Ethics in AI,Technology,Author_33,9,2008
U0082,Startup Growth,Business,Author_7,14,2017
U0827,Space Exploration,Science,Author_21,15,2007
U0085,Data Science with Python,Education,Author_48,11,2022
U0994,Business Strategy,Business,Author_41,1,1998
U0415,Data Science 1,Education,Author_5,7,1987
U0180,Data Science 1,Education,Author_27,12,1995
U0534,Machine Learning Guide,Education,Author_7,11,2013
U0781,World War II,History,Author_22,15,2003
U0275,Romantic Tales,Romance,Author_18,19,2008
U0290,Modern Art,Art,Author_46,4,1982
U0583,,Art,Author_45,4,1995
U0950,Blockchain Revolution,Technology,Author_47,17,1999
U0778,Blockchain Revolution,Technology,Author_32,11,2017
U0860,Cooking Made Easy,Cooking,Author_36,15,2007
U0076,Cooking Made Easy,Cooking,Author_47,18,2019
U0630,Web Development Mastery,Technology,Author_26,1,2021
U0200,World War II,History,,15,2023
U0735,Artificial Intelligence 101,Education,Author_34,14,2013
U0810,Advanced Statistics,Education,Author_47,5,1999
U0803,Artificial Intelligence 101,Education,Author_28,8,2024
U0437,Big Data Analytics,Education,Author_4,14,2022
U0832,Business Strategy,Business,Author_20,7,2018
U0952,Python Basics,Education,Author_4,9,1986
U0604,History of India,History,Author_10,4,2006
U0036,Blockchain Revolution,Technology,Author_37,7,1980
U0327,Ethics in AI,Technology,Author_1,1,2011
U0222,Startup Growth,Business,Author_44,9,1980
U0167,Romantic Tales,Romance,Author_34,3,2025
U0611,Blockchain Revolution,Technology,Author_12,11,2011
